symbol,date,open,high,low,close,usd_volume,base_volume,usd_volume_mil
CHEEMS,2025-05-31,1.49320947166949e-06,1.52562766827282e-06,1.41194111884157e-06,1.47241384801334e-06,4521508.59836422,3059146570098.53,4.52150859836422
CHEEMS,2025-06-01,1.47241384801334e-06,1.47255063275755e-06,1.39167888297889e-06,1.42252945553847e-06,3737524.24946112,2637244079598.84,3.73752424946112
CHEEMS,2025-06-02,1.42252945553847e-06,1.44217547687333e-06,1.41138861849005e-06,1.41343073478902e-06,3866458.87091942,2718956719194.89,3.86645887091942
CHEEMS,2025-06-03,1.41343073478902e-06,1.43706074137468e-06,1.4093597812622e-06,1.41881477402035e-06,3444276.73064619,2419103841965.32,3.4442767306461897
CHEEMS,2025-06-04,1.41881477402035e-06,1.46942924434502e-06,1.40980381172421e-06,1.45298662673128e-06,4505151.84048648,3134045155627.94,4.50515184048648
CHEEMS,2025-06-05,1.45298662673128e-06,1.46810923993883e-06,1.39978985201176e-06,1.43027285905277e-06,4762234.39957952,3306666212450.48,4.76223439957952
CHEEMS,2025-06-06,1.43027285905277e-06,1.43119767744688e-06,1.37810255503357e-06,1.38916311265836e-06,3994349.65298602,2847215003920.34,3.99434965298602
CHEEMS,2025-06-07,1.38916311265836e-06,1.46614374016702e-06,1.38285784187268e-06,1.44029363127047e-06,3311506.98694467,2308360117461.67,3.31150698694467
CHEEMS,2025-06-08,1.44029363127047e-06,1.44476146256735e-06,1.41181432488655e-06,1.4148122989141e-06,2676827.1590203,1879477906238.48,2.6768271590203
CHEEMS,2025-06-09,1.4148122989141e-06,1.45907307749163e-06,1.39998157878869e-06,1.45677024612422e-06,2948099.56610088,2054968948622.76,2.94809956610088
CHEEMS,2025-06-10,1.45677024612422e-06,1.48171388116977e-06,1.44505239015533e-06,1.45140352006967e-06,3918441.79177531,2679047284157.91,3.91844179177531
CHEEMS,2025-06-11,1.45140352006967e-06,1.45631770906084e-06,1.40613597424467e-06,1.41607223230475e-06,3293203.52532158,2313823617735.15,3.29320352532158
CHEEMS,2025-06-12,1.41607223230475e-06,1.43227492853134e-06,1.40854276871975e-06,1.42336185672496e-06,3183456.86240948,2241220501786.46,3.18345686240948
CHEEMS,2025-06-13,1.42336185672496e-06,1.45245687115191e-06,1.3385169506757e-06,1.43697375970987e-06,3451312.96728101,2431556073825.46,3.45131296728101
CHEEMS,2025-06-14,1.43697375970987e-06,1.48520489728092e-06,1.41672066505187e-06,1.46906366154632e-06,3990992.77219246,2759445571774.28,3.99099277219246
CHEEMS,2025-06-15,1.46906366154632e-06,1.56245583252594e-06,1.46542006807728e-06,1.55801257076501e-06,4177326.82033921,2745928989735.01,4.17732682033921
CHEEMS,2025-06-16,1.55801257076501e-06,1.58239990843198e-06,1.5376154138427e-06,1.54175207530285e-06,3633223.93678557,2335080481411.12,3.63322393678557
CHEEMS,2025-06-17,1.54175207530285e-06,1.55071904785806e-06,1.49960704095738e-06,1.50751975301412e-06,4093018.10931609,2676376903338.89,4.09301810931609
CHEEMS,2025-06-18,1.50751975301412e-06,1.54758596128371e-06,1.49906488491567e-06,1.50824359844863e-06,4708384.12370808,3093251917248.56,4.70838412370808
CHEEMS,2025-06-19,1.50824359844863e-06,1.50853673918335e-06,1.45685669809897e-06,1.47868175445904e-06,3606411.58902225,2425638988710.15,3.60641158902225
CHEEMS,2025-06-20,1.47868175445904e-06,1.49274800976051e-06,1.45317993048379e-06,1.45483791966683e-06,3713891.3607176,2520386826274.37,3.7138913607176
CHEEMS,2025-06-21,1.45483791966683e-06,1.46071758219526e-06,1.41858419025018e-06,1.42886000982091e-06,4054661.25391206,2807802065060.99,4.05466125391206
CHEEMS,2025-06-22,1.42886000982091e-06,1.43186112703672e-06,1.32439422735158e-06,1.33001695360495e-06,4015840.32661082,2901165023275.46,4.01584032661082
CHEEMS,2025-06-23,1.33001695360495e-06,1.36442340035889e-06,1.30410531119926e-06,1.35547299328048e-06,4084595.23354725,3063341772644.81,4.08459523354725
CHEEMS,2025-06-24,1.35547299328048e-06,1.37525163157839e-06,1.28612837440653e-06,1.28882091382959e-06,3377462.70615183,2530692219820.54,3.37746270615183
CHEEMS,2025-06-25,1.28882091382959e-06,1.30279582863345e-06,1.25992199328739e-06,1.30174721666525e-06,3635766.41235089,2837632297474.03,3.63576641235089
CHEEMS,2025-06-26,1.30174721666525e-06,1.39881952122357e-06,1.28278081626106e-06,1.39432582128456e-06,4175852.44508657,3170153887982.98,4.17585244508657
CHEEMS,2025-06-27,1.39432582128456e-06,1.44594564760194e-06,1.38449955302836e-06,1.44102250260104e-06,4143316.35586362,2946053543500.02,4.14331635586362
CHEEMS,2025-06-28,1.44102250260104e-06,1.44770636933226e-06,1.4131171510466e-06,1.41893733223936e-06,3392954.36114161,2369195680967.55,3.39295436114161
CHEEMS,2025-06-29,1.41893733223936e-06,1.4795654936785e-06,1.41147205983185e-06,1.46090172324992e-06,2870576.63535282,1999056783173.97,2.8705766353528204
CHEEMS,2025-06-30,1.46090172324992e-06,1.48541438988075e-06,1.41970702773613e-06,1.44339721779054e-06,3443079.34920135,2380896916728.28,3.44307934920135
CHEEMS,2025-07-01,1.44339721779054e-06,1.46719269840512e-06,1.42494417136865e-06,1.44619371735387e-06,4315786.82959526,2987203232830.78,4.31578682959526
CHEEMS,2025-07-02,1.44619371735387e-06,1.47065435767123e-06,1.4405443163505e-06,1.45965639094956e-06,4655463.35191378,3198604545390.08,4.65546335191378
CHEEMS,2025-07-03,1.45965639094956e-06,1.54122593596553e-06,1.39596285145493e-06,1.48393771221603e-06,4012736.48058802,2723902833754.28,4.0127364805880195
CHEEMS,2025-07-04,1.48393771221603e-06,1.48824903188008e-06,1.42165328509947e-06,1.42801838978363e-06,3817173.81288853,2632434787017.66,3.81717381288853
CHEEMS,2025-07-05,1.42801838978363e-06,1.44038554013077e-06,1.39748319344178e-06,1.42274433009525e-06,3431138.97245079,2420978908641.77,3.43113897245079
CHEEMS,2025-07-06,1.42274433009525e-06,1.4338600899129e-06,1.3878547409088e-06,1.40010448778689e-06,3209328.62809185,2282158617022.7,3.20932862809185
CHEEMS,2025-07-07,1.40010448778689e-06,1.40133050430925e-06,1.36337640867274e-06,1.37152473411387e-06,3297679.04654063,2393709700931.92,3.29767904654063
CHEEMS,2025-07-08,1.37152473411387e-06,1.3730465645531e-06,1.33844145862274e-06,1.34790390745522e-06,3125915.45104755,2312274564337.73,3.12591545104755
CHEEMS,2025-07-09,1.34790390745522e-06,1.37031046989273e-06,1.33113745015195e-06,1.3410839015567e-06,3604038.41231686,2673885290925.44,3.6040384123168603
CHEEMS,2025-07-10,1.3410839015567e-06,1.37555470373691e-06,1.3301305447957e-06,1.36672044588455e-06,3178928.88864696,2362664114149.73,3.17892888864696
CHEEMS,2025-07-11,1.36672044588455e-06,1.43979473429701e-06,1.35368576104893e-06,1.37785882438072e-06,2550703.61899414,1819806440100.14,2.55070361899414
CHEEMS,2025-07-12,1.37785882438072e-06,1.4148028441408e-06,1.31823812203519e-06,1.34400719891117e-06,2434361.59070389,1774733746925.48,2.4343615907038902
CHEEMS,2025-07-13,1.34400719891117e-06,1.36968221433736e-06,1.34352741122276e-06,1.34556756564654e-06,2273524.97472639,1677522752911.15,2.27352497472639
CHEEMS,2025-07-14,1.34556756564654e-06,1.45811022037972e-06,1.34546150460918e-06,1.37020186594689e-06,2669044.22756873,1930518726842.29,2.6690442275687296
CHEEMS,2025-07-15,1.37020186594689e-06,1.37848125011217e-06,1.33700704113704e-06,1.37555185670925e-06,2642475.20169514,1948477528795.89,2.64247520169514
CHEEMS,2025-07-16,1.37555185670925e-06,1.4895556515177e-06,1.35837109336674e-06,1.44697917719028e-06,2714979.77626983,1956043122643.22,2.71497977626983
CHEEMS,2025-07-17,1.44697917719028e-06,1.66699365768948e-06,1.4419354880681e-06,1.48276782621905e-06,3306034.60800226,2147015518914.27,3.30603460800226
CHEEMS,2025-07-18,1.48276782621905e-06,1.54938873497085e-06,1.4358067711798e-06,1.4623763389441e-06,2709546.83013109,1808105028496.71,2.7095468301310897
CHEEMS,2025-07-19,1.4623763389441e-06,1.47313822007781e-06,1.42310852259222e-06,1.44580524491405e-06,2251260.78476451,1560866908871.32,2.25126078476451
CHEEMS,2025-07-20,1.44580524491405e-06,1.46056427060099e-06,1.39351268211425e-06,1.39883415122482e-06,2456108.7029886,1704888345757.24,2.4561087029885997
CHEEMS,2025-07-21,1.39883415122482e-06,1.43247343182285e-06,1.36349245028977e-06,1.38505549581053e-06,2271019.38109103,1625612108365.14,2.2710193810910297
CHEEMS,2025-07-22,1.38505549581053e-06,1.39263143671164e-06,1.34920991124738e-06,1.39248076540103e-06,2558259.44325608,1866246595129.16,2.5582594432560803
CHEEMS,2025-07-23,1.39248076540103e-06,1.43478063318516e-06,1.29364451316016e-06,1.32782121047e-06,2657893.2002077,1948108212534.35,2.6578932002077
CHEEMS,2025-07-24,1.32782121047e-06,1.33900148140842e-06,1.27780872993286e-06,1.30175824097952e-06,2370087.0202313,1807652725581.12,2.3700870202313
CHEEMS,2025-07-25,1.30175824097952e-06,1.3261162145393e-06,1.26243675018176e-06,1.31071280546117e-06,2351963.68862815,1807538464865.74,2.35196368862815
CHEEMS,2025-07-26,1.31071280546117e-06,1.31716077662735e-06,1.28754691167215e-06,1.30752811193892e-06,2419594.19866955,1856974151125.86,2.41959419866955
CHEEMS,2025-07-27,1.30752811193892e-06,1.37549860420869e-06,1.29735733340609e-06,1.37382343842042e-06,2448295.46360139,1845390074029.48,2.44829546360139
CHEEMS,2025-07-28,1.37382343842042e-06,1.39450621849705e-06,1.32363994470094e-06,1.33877266448326e-06,2408455.02786832,1765949734000.97,2.4084550278683197
CHEEMS,2025-07-29,1.33877266448326e-06,1.40745918808508e-06,1.28997020671989e-06,1.40191114457138e-06,2577123.19740124,1899454280187.43,2.57712319740124
CHEEMS,2025-07-30,1.40191114457138e-06,1.40320530615106e-06,1.35998711182647e-06,1.38168048690916e-06,2385248.30102302,1725398053216.89,2.38524830102302
CHEEMS,2025-07-31,1.38168048690916e-06,1.4035508320809e-06,1.34933483872853e-06,1.35016391025152e-06,2489688.83027121,1803438308261.93,2.48968883027121
CHEEMS,2025-08-01,1.35016391025152e-06,1.35031163963786e-06,1.25788421782102e-06,1.26671017721e-06,2442758.33228878,1877378717260.27,2.4427583322887796
CHEEMS,2025-08-02,1.26671017721e-06,1.28879352355136e-06,1.17406085741491e-06,1.17784966264402e-06,2474011.45816048,1990249197763.14,2.47401145816048
CHEEMS,2025-08-03,1.17784966264402e-06,1.18205272073978e-06,1.12278291030306e-06,1.14013571730604e-06,2514368.34709494,2200294110995.1,2.51436834709494
CHEEMS,2025-08-04,1.14013571730604e-06,1.14563800123596e-06,1.11196967081896e-06,1.14220776449856e-06,2496305.32780934,2215329100246.01,2.4963053278093397
CHEEMS,2025-08-05,1.14220776449856e-06,1.15981697609993e-06,1.13013864692674e-06,1.13318952400824e-06,2424951.61710449,2124815078669.06,2.42495161710449
CHEEMS,2025-08-06,1.13318952400824e-06,1.22884007217337e-06,1.12257097111119e-06,1.22759216271608e-06,1730477.6669201,1512185315559.58,1.7304776669201
CHZ,2025-04-19,0.0365947477574143,0.0378377942692013,0.0365927838664927,0.0376819941782775,34092704.5712263,910877847.882816,34.0927045712263
CHZ,2025-04-20,0.0376819941782775,0.0384047570215396,0.0367674531763657,0.0376525406031848,23066078.7601356,614611137.91355,23.0660787601356
CHZ,2025-04-21,0.0376525406031848,0.0386596949919112,0.0371836097016572,0.0374976032147735,34924318.4853178,922308356.688974,34.9243184853178
CHZ,2025-04-22,0.0374976032147735,0.0405948578090776,0.0365331815128241,0.0405621008447121,46121179.6570732,1210385970.71741,46.1211796570732
CHZ,2025-04-23,0.0405621008447121,0.0417879166800206,0.0397457820353404,0.0412150385374371,50283070.4667123,1232795256.60283,50.2830704667123
CHZ,2025-04-24,0.0412150385374371,0.0417154919828478,0.0397246437968561,0.041478984633264,37472266.7926467,919581275.088316,37.4722667926467
CHZ,2025-04-25,0.041478984633264,0.0427120114394545,0.0409507911853869,0.0423064876392791,41103698.9186126,975929393.866338,41.1036989186126
CHZ,2025-04-26,0.0423064876392791,0.0439736365610532,0.0416889932128378,0.0429350115819509,44040392.2558613,1029964272.80469,44.0403922558613
CHZ,2025-04-27,0.0429350115819509,0.0432000769663021,0.0408914124215134,0.0410386551865713,17393067.6005445,417637700.266539,17.3930676005445
CHZ,2025-04-28,0.0410386551865713,0.0425378501264328,0.0399759061163325,0.0424097860490351,23358934.4690381,564529553.308,23.3589344690381
CHZ,2025-04-29,0.0424097860490351,0.0429701676959176,0.0403995685312262,0.0408132102254519,31633310.092638,754144040.62072,31.633310092638002
CHZ,2025-04-30,0.0408132102254519,0.0422225296067392,0.0398261376272123,0.0412676285765735,25232566.3021107,612502773.347888,25.2325663021107
CHZ,2025-05-01,0.0412676285765735,0.0427855788132123,0.0409169177728843,0.0426714399586413,19395665.3681164,461376667.430617,19.3956653681164
CHZ,2025-05-02,0.0426714399586413,0.0432453634199045,0.0420152851055184,0.0426386522972866,18929865.5790647,445020514.076091,18.9298655790647
CHZ,2025-05-03,0.0426386522972866,0.0426412247422131,0.040073237855405,0.0403114079208229,19272479.2475428,468409110.684479,19.272479247542798
CHZ,2025-05-04,0.0403114079208229,0.0406038324642168,0.0387394674008686,0.0391972257486494,29362330.6528336,745703782.970393,29.3623306528336
CHZ,2025-05-05,0.0391972257486494,0.0399442566161571,0.0388624362847674,0.0394497655372913,36928445.3560209,935053505.219346,36.928445356020895
CHZ,2025-05-06,0.0394497655372913,0.0402453937123775,0.0376004206505615,0.0389518152879468,31697562.5910033,816182166.81201,31.697562591003297
CHZ,2025-05-07,0.0389518152879468,0.0397078962861388,0.0381100939197864,0.0393426560657865,35009261.2558559,899508764.687179,35.009261255855904
CHZ,2025-05-08,0.0393426560657865,0.0447670124727028,0.0393422305083289,0.0441464718188401,39770863.0588466,946834890.773088,39.7708630588466
CHZ,2025-05-09,0.0441464718188401,0.0465471009348594,0.044086049824858,0.0462660069332155,50749719.6263268,1118555868.05771,50.7497196263268
CHZ,2025-05-10,0.0462660069332155,0.0494947410831757,0.0458423986795474,0.0493573925542208,59080710.8369364,1258550624.94788,59.0807108369364
CHZ,2025-05-11,0.0493573925542208,0.0498955843104024,0.0470738641902004,0.0480776212156838,39504916.7801142,819060510.234605,39.5049167801142
CHZ,2025-05-12,0.0480776212156838,0.0497911366475358,0.0461225795300648,0.0486616004867685,47313857.5101117,978461111.856168,47.313857510111696
CHZ,2025-05-13,0.0486616004867685,0.0504116662406238,0.045428217507221,0.0496633261376241,46486583.8056439,973523110.675583,46.4865838056439
CHZ,2025-05-14,0.0496633261376241,0.0509569682363467,0.0473193308213754,0.0478310899499439,40517040.8921981,828351629.129108,40.517040892198104
CHZ,2025-05-15,0.0478310899499439,0.0482762993729351,0.0437192577224769,0.0447020551406692,52810478.3622508,1154723045.36491,52.8104783622508
CHZ,2025-05-16,0.0447020551406692,0.0456925545800833,0.0438817792549354,0.044285070019295,27478492.5176574,610625583.233482,27.4784925176574
CHZ,2025-05-17,0.044285070019295,0.0444081057766899,0.0421738177849234,0.0425964091280341,24206851.4195091,563491703.353493,24.206851419509103
CHZ,2025-05-18,0.0425964091280341,0.0456880203181212,0.0423271545109072,0.045241466432417,24278092.9402703,553225949.346236,24.2780929402703
CHZ,2025-05-19,0.045241466432417,0.0454676911920202,0.0419189937378036,0.0437088560139415,43546884.0109209,1012017682.52022,43.5468840109209
CHZ,2025-05-20,0.0437088560139415,0.0447722149679336,0.0424776275565165,0.0443235892468805,38021039.9676417,871424642.689964,38.0210399676417
CHZ,2025-05-21,0.0443235892468805,0.0461539126629631,0.0436063993737684,0.045268304897663,37343871.8176554,838825143.532414,37.3438718176554
CHZ,2025-05-22,0.045268304897663,0.0474778253873492,0.0451989714272626,0.0471348412834801,38756854.2858522,831023064.806572,38.7568542858522
CHZ,2025-05-23,0.0471348412834801,0.0480640108915758,0.0435824545473502,0.043789655179414,41231716.5793812,894545005.56873,41.2317165793812
CHZ,2025-05-24,0.043789655179414,0.0446078213067651,0.0432208502038817,0.043418611533453,21329347.9540905,484747663.582373,21.329347954090498
CHZ,2025-05-25,0.043418611533453,0.0436985891574672,0.0420651727369546,0.0436395852191789,21199772.9728926,496327744.230419,21.1997729728926
CHZ,2025-05-26,0.0436395852191789,0.0445125610846655,0.0430806327344883,0.0433996185946308,21667861.2206291,495038510.503153,21.6678612206291
CHZ,2025-05-27,0.0433996185946308,0.0449419839796657,0.0423569790408644,0.0440768585762704,18862994.9976422,428783888.92807,18.8629949976422
CHZ,2025-05-28,0.0440768585762704,0.0450020440247281,0.0426253770455786,0.0441457140493714,27416242.0880606,624413906.748436,27.4162420880606
CHZ,2025-05-29,0.0441457140493714,0.0449771227590362,0.0423113821686385,0.0424395758136056,23269015.3591816,534563850.641401,23.2690153591816
CHZ,2025-05-30,0.0424395758136056,0.0427651819076497,0.0381931089589226,0.0382799694728951,44481340.5803394,1104083302.30414,44.4813405803394
CHZ,2025-05-31,0.0382799694728951,0.0395599308359642,0.0372858363402446,0.0389695893919026,23859399.4811049,619959717.005997,23.859399481104898
CHZ,2025-06-01,0.0389695893919026,0.0397780826612226,0.0383090797430136,0.0395806865735211,12306773.1275685,314729999.231148,12.3067731275685
CHZ,2025-06-02,0.0395806865735211,0.0404139879849818,0.0390569508283075,0.0402810435395821,23406581.0742702,592173937.965568,23.4065810742702
CHZ,2025-06-03,0.0402810435395821,0.0409111468542211,0.0396799659991052,0.0400072937789072,27261431.798931,675687693.794496,27.261431798931
CHZ,2025-06-04,0.0400072937789072,0.0407392494165129,0.0387663535864385,0.0390233627731724,22050841.1720231,554014140.707132,22.050841172023098
CHZ,2025-06-05,0.0390233627731724,0.0395921665098155,0.0362550470940463,0.036831373255377,36848052.6395281,968453270.811801,36.848052639528106
CHZ,2025-06-06,0.036831373255377,0.0383882735451576,0.0366085020221019,0.037214855869838,22728414.2000431,606063027.984079,22.7284142000431
CHZ,2025-06-07,0.037214855869838,0.0385544241428476,0.0371892913059579,0.038094581950219,24180667.3861899,634573115.10622,24.1806673861899
CHZ,2025-06-08,0.038094581950219,0.0386694751294,0.0374593541921235,0.0381369476541613,15586107.7113386,409536766.633192,15.5861077113386
CHZ,2025-06-09,0.0381369476541613,0.0396760857134464,0.0371998229271434,0.0395277949673731,33470742.5425018,876692450.643292,33.4707425425018
CHZ,2025-06-10,0.0395277949673731,0.040618710161585,0.038896198961593,0.0405831609074112,42433213.8035104,1069280070.95699,42.4332138035104
CHZ,2025-06-11,0.0405831609074112,0.0408957711142321,0.0389225153882498,0.0393444720728158,24471544.9153993,609590714.927893,24.471544915399303
CHZ,2025-06-12,0.0393444720728158,0.0393775954126264,0.0371329283965291,0.0374127147139522,30111432.544423,793763227.162487,30.111432544423
CHZ,2025-06-13,0.0374127147139522,0.0374127147139522,0.0349157799889592,0.0366169428821628,30426110.5643225,849170410.749747,30.426110564322503
CHZ,2025-06-14,0.0366169428821628,0.0368864413712544,0.0356003312266627,0.0363484505214779,11364879.6614678,312951010.811827,11.3648796614678
CHZ,2025-06-15,0.0363484505214779,0.0367277902490189,0.035597952904424,0.0362726982845222,10172093.518951,280591788.13879,10.172093518951
CHZ,2025-06-16,0.0362726982845222,0.0378884964645708,0.03596740765894,0.0366785900897568,16503546.9094181,444827201.770051,16.5035469094181
CHZ,2025-06-17,0.0366785900897568,0.0372540050325337,0.0348977388124698,0.0352675121498295,21916003.2188234,611720901.70493,21.9160032188234
CHZ,2025-06-18,0.0352675121498295,0.0356545292967649,0.0343530351798174,0.0353234941114945,16476127.8121519,469765189.185731,16.4761278121519
CHZ,2025-06-19,0.0353234941114945,0.0356519911838351,0.0344682670708144,0.0351678383227939,10065619.9839321,286981825.071358,10.0656199839321
CHZ,2025-06-20,0.0351678383227939,0.0359728905407853,0.0336145545850347,0.0343819309253797,13118805.4313154,375615380.559883,13.1188054313154
CHZ,2025-06-21,0.0343819309253797,0.0349183862713265,0.032306888808961,0.0329232116706742,35296209.6067114,1044719369.18003,35.2962096067114
CHZ,2025-06-22,0.0329232116706742,0.0331639481514815,0.03070583058092,0.0323089072196392,26463677.4658836,822673583.713579,26.463677465883602
CHZ,2025-06-23,0.0323089072196392,0.035237886415971,0.0321223420278633,0.0351810086818308,28075551.6569127,850009636.86626,28.0755516569127
CHZ,2025-06-24,0.0351810086818308,0.0358621319036517,0.0350411066487667,0.035694570537139,15002827.2207649,423943503.83815,15.0028272207649
CHZ,2025-06-25,0.035694570537139,0.0364107352599444,0.0349318719838128,0.0358419488004859,19629224.9930782,548955290.610141,19.6292249930782
CHZ,2025-06-26,0.0358419488004859,0.0377234948845923,0.0339734755206416,0.0341229659032597,36203251.5698179,1009774130.71713,36.2032515698179
CHZ,2025-06-27,0.0341229659032597,0.0351118926417771,0.0336084043056565,0.0346703302413602,22451156.278832,654162267.477087,22.451156278832
CHZ,2025-06-28,0.0346703302413602,0.0355075481090385,0.0345542039568459,0.0353453321120223,7792888.78449949,222385468.146186,7.79288878449949
CHZ,2025-06-29,0.0353453321120223,0.0368725325898996,0.0351159776183762,0.0366284926068801,23017621.0204078,649789939.377165,23.0176210204078
CHZ,2025-06-30,0.0366284926068801,0.0367327476918864,0.0348336293067749,0.0352298578368125,14613429.6503027,410738081.199376,14.6134296503027
CHZ,2025-07-01,0.0352298578368125,0.0354045730787935,0.0337695766993905,0.0339204265010427,14998533.6422454,436426856.004058,14.9985336422454
CHZ,2025-07-02,0.0339204265010427,0.0371151360132507,0.0335551565403668,0.036492777776155,18426789.1060674,522173273.313002,18.4267891060674
CHZ,2025-07-03,0.036492777776155,0.0372124298483955,0.0361889810938206,0.0366477790149497,17616479.8424906,477678071.015172,17.616479842490598
CHZ,2025-07-04,0.0366477790149497,0.0367314130543141,0.0343022573529101,0.0349200285524259,22746320.3477062,642972101.351073,22.7463203477062
CHZ,2025-07-05,0.0349200285524259,0.0352461865361844,0.0344276318160594,0.0351154595286669,12821089.2830557,367372619.948978,12.8210892830557
CHZ,2025-07-06,0.0351154595286669,0.0362568108190156,0.0348258123771263,0.0357086578688224,13780094.0468038,386158658.732273,13.7800940468038
CHZ,2025-07-07,0.0357086578688224,0.0361963646318847,0.0348537749590135,0.0351695715194221,18051023.6162069,506294867.963592,18.051023616206898
CHZ,2025-07-08,0.0351695715194221,0.0359226895147704,0.0345998355818863,0.0358569439778483,9187193.44298477,260813919.649537,9.18719344298477
CHZ,2025-07-09,0.0358569439778483,0.0380051746315689,0.0354578812782783,0.037746465842529,26005520.6893449,708083128.683073,26.005520689344902
CHZ,2025-07-10,0.037746465842529,0.0399909940762436,0.0373167704242193,0.039872358514382,41028900.930998,1077856128.98944,41.028900930998
CHZ,2025-07-11,0.039872358514382,0.0412876011355544,0.0392135781975516,0.0398367034317709,26612821.8883327,657938120.54383,26.6128218883327
CHZ,2025-07-12,0.0398367034317709,0.0407555881069398,0.0386677215503674,0.0397726642840319,34772429.6555267,870245478.805444,34.7724296555267
CHZ,2025-07-13,0.0397726642840319,0.0416013486889048,0.0394399705034377,0.0406489929553022,15126430.7848267,372821227.962356,15.126430784826699
CHZ,2025-07-14,0.0406489929553022,0.0421524940944146,0.0396711316619225,0.0402925949650055,38590329.3236477,938348806.835311,38.5903293236477
CHZ,2025-07-15,0.0402925949650055,0.0413427053793079,0.0386418018866691,0.0412868248754237,21466434.349832,538598179.861145,21.466434349832
CHZ,2025-07-16,0.0412868248754237,0.0431088317962655,0.0406446634679181,0.0420677882398237,26172118.672318,628091129.814726,26.172118672318
CHZ,2025-07-17,0.0420677882398237,0.0428525566253299,0.0409530740854173,0.042486699927003,29154520.51454,696006858.360647,29.154520514540003
CHZ,2025-07-18,0.042486699927003,0.0450817250592929,0.0417625547951406,0.0423860751281968,37551955.606783,860369713.656417,37.551955606783004
CHZ,2025-07-19,0.0423860751281968,0.0438167167496055,0.0414898911442404,0.0437613474468478,26829051.3293225,627422243.794691,26.8290513293225
CHZ,2025-07-20,0.0437613474468478,0.0462133986151773,0.0434312203017736,0.0453922952375375,27530074.4381737,610164287.720244,27.5300744381737
CHZ,2025-07-21,0.0453922952375375,0.0472021294388472,0.044680682163967,0.0462642055024579,45601727.801786,988680327.83308,45.601727801786
CHZ,2025-07-22,0.0462642055024579,0.046458500633542,0.0437551647003024,0.0462311600483785,32593417.962685,722578764.138561,32.593417962685
CHZ,2025-07-23,0.0462311600483785,0.0462368953901042,0.0410277747578956,0.0421259712264748,34014815.1860987,776849933.261476,34.0148151860987
CHZ,2025-07-24,0.0421259712264748,0.0429989078019983,0.0398298743527259,0.0415060838288101,30011980.262627,721985319.70553,30.011980262627002
CHZ,2025-07-25,0.0415060838288101,0.0424591349562713,0.0401112029904228,0.0422906091035425,30558848.5832742,740530916.808576,30.5588485832742
CHZ,2025-07-26,0.0422906091035425,0.0430980601299501,0.0420080993404896,0.0424491090870306,23830548.5927972,559177848.404556,23.8305485927972
CHZ,2025-07-27,0.0424491090870306,0.0456049865827922,0.0424018893079771,0.0442564617342023,34432221.6517663,785807446.379138,34.4322216517663
CHZ,2025-07-28,0.0442564617342023,0.044823209024744,0.0409908408726074,0.0412599599676087,61563884.2251578,1413430791.63125,61.5638842251578
CHZ,2025-07-29,0.0412599599676087,0.042634819639083,0.0401710610444773,0.0412562862493243,37179996.6248885,893135245.628759,37.1799966248885
CHZ,2025-07-30,0.0412562862493243,0.0413603774641972,0.0388420011879962,0.0406094524188295,31209148.9954794,776914534.184507,31.209148995479403
CHZ,2025-07-31,0.0406094524188295,0.0415288453884376,0.0385189991369434,0.0386396549661731,40841181.2714119,1007352871.41552,40.841181271411905
CHZ,2025-08-01,0.0386396549661731,0.0389409236617048,0.0368196344130355,0.0378158775870982,43315646.6258356,1142509903.03811,43.3156466258356
CHZ,2025-08-02,0.0378158775870982,0.0381917660840943,0.036400557603635,0.0370876431673282,18630116.000445,499080425.501778,18.630116000445
CHZ,2025-08-03,0.0370876431673282,0.0383802495427934,0.0366044921849297,0.0382926138729607,20713410.0025512,550141324.907259,20.713410002551203
CHZ,2025-08-04,0.0382926138729607,0.0400360318077875,0.0382640140357,0.039957486044944,17506702.3566366,447934026.818131,17.5067023566366
CHZ,2025-08-05,0.039957486044944,0.0401175400042833,0.0379273462240075,0.0386391063675098,24237338.8702194,618712945.22644,24.2373388702194
CHZ,2025-08-06,0.0386391063675098,0.0395528981210737,0.0377644310292099,0.039387025027324,17092194.56561,444549467.50032,17.09219456561
CKB,2025-04-19,0.00449185589521691,0.00457096263676483,0.00442115468442468,0.00452150048889724,4749138.38127112,1058281641.88601,4.74913838127112
CKB,2025-04-20,0.00452150048889724,0.00461631768339215,0.00440613592905276,0.00460099220372619,5819203.34998082,1288287093.7405,5.81920334998082
CKB,2025-04-21,0.00460099220372619,0.00493594222893599,0.00460067914223025,0.0047947522961626,15121087.7735694,3141529195.24966,15.1210877735694
CKB,2025-04-22,0.0047947522961626,0.00497146433440047,0.00457831057626097,0.00495992739695725,13448779.5678469,2835967816.45449,13.4487795678469
CKB,2025-04-23,0.00495992739695725,0.00512720781796194,0.00487552268883525,0.00497746186432575,11174773.4072274,2240270191.3868,11.1747734072274
CKB,2025-04-24,0.00497746186432575,0.00501196707361997,0.00469891321320778,0.00500358600513712,7807659.41519879,1601734563.28839,7.80765941519879
CKB,2025-04-25,0.00500358600513712,0.00529522246684336,0.00496450341072209,0.00521784702073956,9586607.50910005,1859247249.17978,9.58660750910005
CKB,2025-04-26,0.00521784702073956,0.00546158648764478,0.00514949608070086,0.0052371811118336,8109145.95755152,1533168590.74106,8.10914595755152
